long,lat,periodo,titulo_proyecto,productora_razon_social,tipo_produccion,fecha_rodaje,direccion,calle,altura,barrio,comuna,codigo_postal,codigo_postal_argentino
,,2 TRIMESTRE 2018,BAÑEROS 5,Argentina Sono Film S.A.C.I.,Largometraje Nacional,2018-04-05,"ROLDAN, BELISARIO AV. 4200","ROLDAN, BELISARIO AV.",4200,,,,
-58.37103000000001,-34.626024,2 TRIMESTRE 2018,Living in the City,Griyo S.R.L.,Fotografia,2018-04-05,DEFENSA 1552,DEFENSA,1552,San Telmo,Comuna 1,1143,C1143AAH
-58.449261,-34.612939000000004,2 TRIMESTRE 2018,EL TIO,Pensa y Rocca Producciones S.R.L.,Largometraje,2018-04-06,PUJOL 829,PUJOL,829,Caballito,Comuna 6,1405,C1405ALG
-58.458484,-34.613501,2 TRIMESTRE 2018,EL TIO,Pensa y Rocca Producciones S.R.L.,Largometraje,2018-04-06,GAONA AV. 2255,GAONA AV.,2255,Caballito,Comuna 6,1416,C1416DRK
-58.469748,-34.585111,2 TRIMESTRE 2018,LA PROTAGONISTA,Fundación del Cine,Estudiantes,2018-04-06,CHORROARIN AV. 1002,CHORROARIN AV.,1002,Villa Ortuzar,Comuna 15,1427,C1427CXU
-58.46470400000001,-34.569907,2 TRIMESTRE 2018,DIRECTV,Oruga Films S.A.,Cine Publicitario,2018-04-06,SUPERI 1885,SUPERI,1885,Belgrano,Comuna 13,1430,C1430FDA
-58.521512,-34.634373,2 TRIMESTRE 2018,Rugby 2018,ESPN SUR S.R.L.,Programa Televisivo,2018-04-06,ALVAREZ JONTE AV. 6450,ALVAREZ JONTE AV.,6450,Liniers,Comuna 9,1408,C1408BXT
-58.465936,-34.581661,2 TRIMESTRE 2018,LA PROTAGONISTA,Fundación del Cine,Estudiantes,2018-04-06,ROSETI 1689,ROSETI,1689,Villa Ortuzar,Comuna 15,1427,C1427BWG
-58.375415,-34.603245,2 TRIMESTRE 2018,FRAVEGA,Virgen Films S.R.L.,Cine Publicitario,2018-04-07,CORRIENTES AV. 601,CORRIENTES AV.,601,San Nicolas,Comuna 1,1043,C1043AAG
-58.469748,-34.585111,2 TRIMESTRE 2018,FRAVEGA,Virgen Films S.R.L.,Cine Publicitario,2018-04-07,CHORROARIN AV. 1002,CHORROARIN AV.,1002,Villa Ortuzar,Comuna 15,1427,C1427CXU
-58.374699,-34.599801,2 TRIMESTRE 2018,MOVISTAR,LADOBLEA S.A.,Cine Publicitario,2018-04-07,VIAMONTE 525,VIAMONTE,525,San Nicolas,Comuna 1,1053,C1053ABK
-58.363580000000006,-34.605187,2 TRIMESTRE 2018,TOYOTSU,Compañía Argentina De Películas S.R.L.,Cine Publicitario,2018-04-07,"GUEMES, MACACHA 345","GUEMES, MACACHA",345,Puerto Madero,Comuna 1,1106,C1106BKG
-58.361925,-34.612134999999995,2 TRIMESTRE 2018,TOYOTSU,Compañía Argentina De Películas S.R.L.,Cine Publicitario,2018-04-07,"VILLAFLOR, AZUCENA 435","VILLAFLOR, AZUCENA",435,Puerto Madero,Comuna 1,1107,
-58.465287,-34.569244,2 TRIMESTRE 2018,MOVISTAR,LADOBLEA S.A.,Cine Publicitario,2018-04-08,SUPERI 1949,SUPERI,1949,Belgrano,Comuna 13,1430,C1430FDC
-58.374988,-34.654788,2 TRIMESTRE 2018,MOVISTAR,LADOBLEA S.A.,Cine Publicitario,2018-04-08,VIEYTES 1833,VIEYTES,1833,Barracas,Comuna 4,1275,C1275AGU
-58.468027,-34.569763,2 TRIMESTRE 2018,MOVISTAR,LADOBLEA S.A.,Cine Publicitario,2018-04-08,"MARTINEZ, ENRIQUE, GRAL. 2043","MARTINEZ, ENRIQUE, GRAL.",2043,Belgrano,Comuna 13,1430,C1430EWE
-58.36875799999999,-34.617777000000004,2 TRIMESTRE 2018,MOVISTAR,LADOBLEA S.A.,Cine Publicitario,2018-04-08,PASEO COLON AV. 850,PASEO COLON AV.,850,San Telmo,Comuna 1,1063,C1063ACV
-58.40359599999999,-34.604217,2 TRIMESTRE 2018,LA CAIDA,AZTEKA FILMS S.R.L.,Programa Televisivo,2018-04-08,PASO 423,PASO,423,Balvanera,Comuna 3,1031,C1031ABI
-58.47610699999999,-34.570909,2 TRIMESTRE 2018,LA PROTAGONISTA,Fundación del Cine,Estudiantes,2018-04-08,OLAZABAL AV. 4150,OLAZABAL AV.,4150,Villa Urquiza,Comuna 12,1430,C1430BQU
-58.395257,-34.63729,2 TRIMESTRE 2018,LA CAIDA,AZTEKA FILMS S.R.L.,Programa Televisivo,2018-04-08,MONASTERIO 170,MONASTERIO,170,Parque Patricios,Comuna 4,1284,C1284AED
-58.38279100000001,-34.591605,2 TRIMESTRE 2018,Living in the City,Griyo S.R.L.,Fotografia,2018-04-08,ARROYO 1100,ARROYO,1100,Retiro,Comuna 1,1007,C1007AAF
-58.392978,-34.583013,2 TRIMESTRE 2018,ETIOS 2018,LADOBLEA S.A.,Cine Publicitario,2018-04-08,"FIGUEROA ALCORTA, PRES. AV. 2299","FIGUEROA ALCORTA, PRES. AV.",2299,Recoleta,Comuna 2,1425,C1425CKB
-58.439998,-34.568222,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-08,GOROSTIAGA 2019,GOROSTIAGA,2019,Palermo,Comuna 14,1426,C1426CTK
-58.410625,-34.585269,2 TRIMESTRE 2018,ETIOS 2018,LADOBLEA S.A.,Cine Publicitario,2018-04-08,JUNCAL 3285,JUNCAL,3285,Palermo,Comuna 14,1425,C1425AYQ
-58.380121,-34.632739,2 TRIMESTRE 2018,CIUDAD LIBERADA,Cru Films S.R.L.,Video Clip,2018-04-08,GUANAHANI 179,GUANAHANI,179,Constitucion,Comuna 1,1274,C1274ACA
-58.375717,-34.606724,2 TRIMESTRE 2018,ETIOS 2018,LADOBLEA S.A.,Cine Publicitario,2018-04-08,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 619","SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.",619,San Nicolas,Comuna 1,1035,C1035AAB
-58.36050600000001,-34.615421000000005,2 TRIMESTRE 2018,ETIOS 2018,LADOBLEA S.A.,Cine Publicitario,2018-04-08,LANTERI JULIETA 1550,LANTERI JULIETA,1550,Puerto Madero,Comuna 1,1107,C1107CRG
-58.375023,-34.611521,2 TRIMESTRE 2018,CIUDAD LIBERADA,Cru Films S.R.L.,Video Clip,2018-04-08,MORENO 610,MORENO,610,Monserrat,Comuna 1,1091,C1091AAN
-58.428365,-34.587203,2 TRIMESTRE 2018,Amor a última vista,Patagonik Film Group S.A.,Largometraje Nacional,2018-04-09,COSTA RICA 4827,COSTA RICA,4827,Palermo,Comuna 14,1414,C1414BSM
-58.365948,-34.608672,2 TRIMESTRE 2018,Living in the City,Griyo S.R.L.,Fotografia,2018-04-09,GORRITI JUANA MANUELA 1000,GORRITI JUANA MANUELA,1000,Puerto Madero,Comuna 1,1107,C1106BLF
-58.36896,-34.605346000000004,2 TRIMESTRE 2018,Living in the City,Griyo S.R.L.,Fotografia,2018-04-09,"PERON, JUAN DOMINGO, TTE. GENERAL 101","PERON, JUAN DOMINGO, TTE. GENERAL",101,San Nicolas,Comuna 1,1038,C1038AAC
-58.475385,-34.591043,2 TRIMESTRE 2018,Amor a última vista,Patagonik Film Group S.A.,Largometraje Nacional,2018-04-09,CHORROARIN AV. 451,CHORROARIN AV.,451,Paternal,Comuna 15,1427,C1427CXB
-58.483288,-34.569732,2 TRIMESTRE 2018,TODO POR EL ASCENSO,CARLOS FEDERICO PIWOWARSKI,Largometraje con I.N.C.A.A.,2018-04-09,"RIVERA, PEDRO I., DR. 4690","RIVERA, PEDRO I., DR.",4690,Villa Urquiza,Comuna 12,1431,C1431BVD
-58.479955,-34.564226,2 TRIMESTRE 2018,TODO POR EL ASCENSO,CARLOS FEDERICO PIWOWARSKI,Largometraje con I.N.C.A.A.,2018-04-09,PLAZA 3005,PLAZA,3005,Villa Urquiza,Comuna 12,1430,C1430DHI
-58.485815,-34.595794,2 TRIMESTRE 2018,LA CAIDA,AZTEKA FILMS S.R.L.,Programa Televisivo,2018-04-10,"RIVAROLA, PANTALEON 2427","RIVAROLA, PANTALEON",2427,Agronomia,Comuna 15,1417,C1417FCA
-58.38349100000001,-34.600459,2 TRIMESTRE 2018,Living in the City,Griyo S.R.L.,Fotografia,2018-04-10,VIAMONTE 1180,VIAMONTE,1180,San Nicolas,Comuna 1,1053,C1053ABX
-58.371762,-34.620651,2 TRIMESTRE 2018,Living in the City,Griyo S.R.L.,Fotografia,2018-04-10,HUMBERTO 1° 421,HUMBERTO 1°,421,San Telmo,Comuna 1,1103,C1103ACI
-58.428528,-34.589872,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-10,HONDURAS 4822,HONDURAS,4822,Palermo,Comuna 14,1414,C1414BMN
-58.361769,-34.616789000000004,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-10,MANSO JUANA 1626,MANSO JUANA,1626,Puerto Madero,Comuna 1,1107,C1107CHH
-58.439355000000006,-34.593627000000005,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-10,AGUIRRE 967,AGUIRRE,967,Villa Crespo,Comuna 15,1414,C1414ASS
-58.437959,-34.576607,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-10,CIUDAD DE LA PAZ 17,CIUDAD DE LA PAZ,17,Palermo,Comuna 14,1426,C1426AFA
-58.471396,-34.557968,2 TRIMESTRE 2018,LOS INTERNACIONALES,Promofilm S.A.,Cortometraje,2018-04-10,"FREIRE, RAMON, CAP. GRAL. 3065","FREIRE, RAMON, CAP. GRAL.",3065,Coghlan,Comuna 12,1429,C1429ASC
-58.362803,-34.609643,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-10,MANSO JUANA 1020,MANSO JUANA,1020,Puerto Madero,Comuna 1,1107,C1107CBV
-58.438481,-34.636415,2 TRIMESTRE 2018,LA PROTAGONISTA,Fundación del Cine,Estudiantes,2018-04-11,"MITRE, EMILIO 1445","MITRE, EMILIO",1445,Parque Chacabuco,Comuna 7,1424,C1424AZC
-58.470535,-34.570173,2 TRIMESTRE 2018,LA PROTAGONISTA,Fundación del Cine,Estudiantes,2018-04-11,JURAMENTO 3801,JURAMENTO,3801,Villa Urquiza,Comuna 12,1430,C1430BSK
-58.468054,-34.570279,2 TRIMESTRE 2018,LA PROTAGONISTA,Fundación del Cine,Estudiantes,2018-04-11,ECHEVERRIA 3622,ECHEVERRIA,3622,Belgrano,Comuna 13,1430,C1430BTH
-58.43937,-34.59319,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-11,THAMES 825,THAMES,825,Villa Crespo,Comuna 15,1414,C1414DCQ
-58.422847,-34.574057,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-11,DEMARIA 4700,DEMARIA,4700,Palermo,Comuna 14,1425,C1425AEF
-58.437959,-34.576607,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-11,CIUDAD DE LA PAZ 17,CIUDAD DE LA PAZ,17,Palermo,Comuna 14,1426,C1426AFA
-58.42849399999999,-34.590163000000004,2 TRIMESTRE 2018,ETAPA 2,Proteína Pura S.A.,Cine Publicitario,2018-04-11,ARMENIA 1580,ARMENIA,1580,Palermo,Comuna 14,1414,C1414DKH
-58.388151,-34.586542,2 TRIMESTRE 2018,LOS INTERNACIONALES,Promofilm S.A.,Cortometraje,2018-04-11,AYACUCHO 2150,AYACUCHO,2150,Recoleta,Comuna 2,1112,C1112AAN
-58.388737,-34.586519,2 TRIMESTRE 2018,LOS INTERNACIONALES,Promofilm S.A.,Cortometraje,2018-04-11,POSADAS 1659,POSADAS,1659,Recoleta,Comuna 2,1112,C1112ADC
-58.397421,-34.584808,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-11,GUIDO 2677,GUIDO,2677,Recoleta,Comuna 2,1425,C1425ANE
-58.470027,-34.536976,2 TRIMESTRE 2018,LOS INTERNACIONALES,Promofilm S.A.,Cortometraje,2018-04-11,GRECIA 4900,GRECIA,4900,Nu\u00f1ez,Comuna 13,1429,C1429BER
-58.39572800000001,-34.587398,2 TRIMESTRE 2018,LOS INTERNACIONALES,Promofilm S.A.,Cortometraje,2018-04-11,"LOPEZ, VICENTE 2240","LOPEZ, VICENTE",2240,Recoleta,Comuna 2,1128,C1128ACJ
-58.363197,-34.606693,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-11,MANSO JUANA 786,MANSO JUANA,786,Puerto Madero,Comuna 1,1107,C1107CBP
-58.397139,-34.584275,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-11,AGUERO 2582,AGUERO,2582,Recoleta,Comuna 2,1425,C1425EID
-58.394502,-34.586676000000004,2 TRIMESTRE 2018,LOS INTERNACIONALES,Promofilm S.A.,Cortometraje,2018-04-11,GUIDO 2301,GUIDO,2301,Recoleta,Comuna 2,1119,C1119ABA
-58.480474,-34.549209999999995,2 TRIMESTRE 2018,TE PIDO UN TAXI?,Del Toro Films S.R.L.,Largometraje con I.N.C.A.A.,2018-04-11,VILELA 3401,VILELA,3401,Saavedra,Comuna 12,1430,C1430CEA
-58.379135,-34.631409999999995,2 TRIMESTRE 2018,LOS INTERNACIONALES,Promofilm S.A.,Cortometraje,2018-04-11,FINOCHIETTO ENRIQUE DR. 1051,FINOCHIETTO ENRIQUE DR.,1051,Constitucion,Comuna 1,1272,C1272ABC
-58.393918000000006,-34.586149,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-11,AZCUENAGA 2040,AZCUENAGA,2040,Recoleta,Comuna 2,1128,C1128AAJ
-58.39306,-34.583117,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-11,"FIGUEROA ALCORTA, PRES. AV. 2302","FIGUEROA ALCORTA, PRES. AV.",2302,Recoleta,Comuna 2,1425,C1425CKP
-58.471254,-34.537556,2 TRIMESTRE 2018,LOS INTERNACIONALES,Promofilm S.A.,Cortometraje,2018-04-11,"PAZ, GRAL. AV. 700","PAZ, GRAL. AV.",700,Nu\u00f1ez,Comuna 13,1429,C1429ELT
-58.437641000000006,-34.555076,2 TRIMESTRE 2018,El hombre que compró la Luna,Oficina Burman S.R.L.,Largometraje con I.N.C.A.A.,2018-04-12,LA PAMPA 800,LA PAMPA,800,Belgrano,Comuna 13,1428,C1428DYP
-58.503309,-34.564842,2 TRIMESTRE 2018,El hombre que compró la Luna,Oficina Burman S.R.L.,Largometraje con I.N.C.A.A.,2018-04-12,"WILLIAMS, ALBERTO 5980","WILLIAMS, ALBERTO",5980,Saavedra,Comuna 12,1431,C1431BHH
-58.362813,-34.610015000000004,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-12,MANSO JUANA 1125,MANSO JUANA,1125,Puerto Madero,Comuna 1,1107,C1107CBW
-58.403115,-34.577728,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-12,"FIGUEROA ALCORTA, PRES. AV. 3301","FIGUEROA ALCORTA, PRES. AV.",3301,Palermo,Comuna 14,1425,C1425CKM
-58.44336800000001,-34.593065,2 TRIMESTRE 2018,TE PIDO UN TAXI?,Del Toro Films S.R.L.,Largometraje con I.N.C.A.A.,2018-04-12,VERA 1180,VERA,1180,Villa Crespo,Comuna 15,1414,C1414AOX
-58.473094,-34.5736,2 TRIMESTRE 2018,TE PIDO UN TAXI?,Del Toro Films S.R.L.,Largometraje con I.N.C.A.A.,2018-04-12,HOLMBERG 1966,HOLMBERG,1966,Villa Urquiza,Comuna 12,1430,C1430DOJ
-58.4501,-34.584687,2 TRIMESTRE 2018,TE PIDO UN TAXI?,Del Toro Films S.R.L.,Largometraje con I.N.C.A.A.,2018-04-12,ROSETI 436,ROSETI,436,Chacarita,Comuna 15,1427,C1427BVJ
-58.449261,-34.612939000000004,2 TRIMESTRE 2018,EL TIO,Pensa y Rocca Producciones S.R.L.,Largometraje,2018-04-13,PUJOL 829,PUJOL,829,Caballito,Comuna 6,1405,C1405ALG
-58.458484,-34.613501,2 TRIMESTRE 2018,EL TIO,Pensa y Rocca Producciones S.R.L.,Largometraje,2018-04-13,GAONA AV. 2255,GAONA AV.,2255,Caballito,Comuna 6,1416,C1416DRK
-58.468934,-34.567654,2 TRIMESTRE 2018,El hijo,Buffalo Films S.A.,Largometraje con I.N.C.A.A.,2018-04-13,MELIAN AV. 2212,MELIAN AV.,2212,Belgrano,Comuna 13,1430,C1430EXJ
-58.467229,-34.581072,2 TRIMESTRE 2018,LA PROTAGONISTA,Fundación del Cine,Estudiantes,2018-04-13,PLAZA 1145,PLAZA,1145,Villa Ortuzar,Comuna 15,1427,C1427CVI
-58.38279100000001,-34.591605,2 TRIMESTRE 2018,Living in the City,Griyo S.R.L.,Fotografia,2018-04-13,ARROYO 1100,ARROYO,1100,Retiro,Comuna 1,1007,C1007AAF
-58.41013,-34.585437,2 TRIMESTRE 2018,ETIOS 2018,LADOBLEA S.A.,Cine Publicitario,2018-04-13,JUNCAL 3251,JUNCAL,3251,Palermo,Comuna 14,1425,C1425AYQ
-58.371587,-34.603171,2 TRIMESTRE 2018,State Farm,Landia S.R.L.,Cine Publicitario,2018-04-13,CORRIENTES AV. 350,CORRIENTES AV.,350,San Nicolas,Comuna 1,1043,C1043AAQ
-58.362973,-34.615531,2 TRIMESTRE 2018,ETIOS 2018,LADOBLEA S.A.,Cine Publicitario,2018-04-14,"COSSETTINI, OLGA 1550","COSSETTINI, OLGA",1550,Puerto Madero,Comuna 1,1107,C1107CEL
-58.362813,-34.610015000000004,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-14,MANSO JUANA 1125,MANSO JUANA,1125,Puerto Madero,Comuna 1,1107,C1107CBW
-58.403115,-34.577728,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-14,"FIGUEROA ALCORTA, PRES. AV. 3301","FIGUEROA ALCORTA, PRES. AV.",3301,Palermo,Comuna 14,1425,C1425CKM
-58.363269,-34.606069,2 TRIMESTRE 2018,Cica El día llegó,Genomma Laboratories Argentina S.A.,Cine Publicitario,2018-04-14,MANSO JUANA 787,MANSO JUANA,787,Puerto Madero,Comuna 1,1107,C1107CBO
-58.400572,-34.609098,2 TRIMESTRE 2018,Milka,Rozca S.A.,Cine Publicitario,2018-04-14,AZCUENAGA 54,AZCUENAGA,54,Balvanera,Comuna 3,1029,C1029AAB
-58.518306,-34.626898,2 TRIMESTRE 2018,Quilmes 2,Rebolución S.A.,Cine Publicitario,2018-04-14,IRIGOYEN 1491,IRIGOYEN,1491,Monte Castro,Comuna 10,1408,C1408CPE
-58.388406,-34.607785,2 TRIMESTRE 2018,Milka,Rozca S.A.,Cine Publicitario,2018-04-14,"MITRE, BARTOLOME 1540","MITRE, BARTOLOME",1540,San Nicolas,Comuna 1,1037,C1037ABD
-58.419057,-34.564384999999994,2 TRIMESTRE 2018,ETIOS 2018,LADOBLEA S.A.,Cine Publicitario,2018-04-15,DORREGO AV. 3880,DORREGO AV.,3880,Palermo,Comuna 14,1425,C1425GBO
-58.452522,-34.591590000000004,2 TRIMESTRE 2018,LA CAIDA,AZTEKA FILMS S.R.L.,Programa Televisivo,2018-04-15,RODNEY 310,RODNEY,310,Chacarita,Comuna 15,1427,C1427BNH
-58.433229,-34.586511,2 TRIMESTRE 2018,LA CAIDA,AZTEKA FILMS S.R.L.,Programa Televisivo,2018-04-16,HONDURAS 5333,HONDURAS,5333,Palermo,Comuna 14,1414,C1414BMW
-58.370839,-34.625306,2 TRIMESTRE 2018,El hombre que compró la Luna,Oficina Burman S.R.L.,Largometraje con I.N.C.A.A.,2018-04-16,BRASIL AV. 359,BRASIL AV.,359,San Telmo,Comuna 1,1154,C1154AAC
-58.491069,-34.613273,2 TRIMESTRE 2018,UNA NOCHE SOLOS,Werner Cine S.R.L.,Cortometraje,2018-04-16,TOKIO 2014,TOKIO,2014,Villa Santa Rita,Comuna 11,1407,C1407DTB
-58.456003,-34.610286,2 TRIMESTRE 2018,TE PIDO UN TAXI?,Del Toro Films S.R.L.,Largometraje con I.N.C.A.A.,2018-04-17,FRAGATA PRES. SARMIENTO 1244,FRAGATA PRES. SARMIENTO,1244,Caballito,Comuna 6,1416,C1416CBD
-58.46338000000001,-34.576652,2 TRIMESTRE 2018,UNA NOCHE SOLOS,Werner Cine S.R.L.,Cortometraje,2018-04-17,ZARRAGA 3602,ZARRAGA,3602,Villa Ortuzar,Comuna 15,1427,C1427CGD
-58.349863,-34.624084,2 TRIMESTRE 2018,El Lobista,Pol-ka Producciones S.A.,Programa Televisivo,2018-04-17,ESPAÑA AV. 2800,ESPAÑA AV.,2800,Boca,Comuna 4,1107,C1107AMU
-58.394029,-34.610507,2 TRIMESTRE 2018,Cartero,Sombracine S.R.L.,Largometraje con I.N.C.A.A.,2018-04-17,"YRIGOYEN, HIPOLITO 1934","YRIGOYEN, HIPOLITO",1934,Balvanera,Comuna 3,1089,C1089AAL
-58.397754000000006,-34.584762,2 TRIMESTRE 2018,MACYS,Labhouse S.A.,Cine Publicitario,2018-04-17,AGUERO 2502,AGUERO,2502,Recoleta,Comuna 2,1425,C1425EID
-58.36480600000001,-34.599696,2 TRIMESTRE 2018,MACYS,Labhouse S.A.,Cine Publicitario,2018-04-18,"COSSETTINI, OLGA 121","COSSETTINI, OLGA",121,Puerto Madero,Comuna 1,1107,C1107CCC
-58.362443000000006,-34.611597,2 TRIMESTRE 2018,MACYS,Labhouse S.A.,Cine Publicitario,2018-04-18,"VILLAFLOR, AZUCENA 402","VILLAFLOR, AZUCENA",402,Puerto Madero,Comuna 1,1107,C1107BAA
-58.437959,-34.576607,2 TRIMESTRE 2018,SOMOS ASI,Aleta S.R.L.,Fotografia,2018-04-18,CIUDAD DE LA PAZ 17,CIUDAD DE LA PAZ,17,Palermo,Comuna 14,1426,C1426AFA
-58.392343,-34.605076000000004,2 TRIMESTRE 2018,Cartero,Sombracine S.R.L.,Largometraje con I.N.C.A.A.,2018-04-18,CALLAO AV. 360,CALLAO AV.,360,Balvanera,Comuna 3,1022,C1022AAQ
-58.392978,-34.583013,2 TRIMESTRE 2018,MACYS,Labhouse S.A.,Cine Publicitario,2018-04-18,"FIGUEROA ALCORTA, PRES. AV. 2299","FIGUEROA ALCORTA, PRES. AV.",2299,Recoleta,Comuna 2,1425,C1425CKB
-58.36318000000001,-34.606843,2 TRIMESTRE 2018,MACYS,Labhouse S.A.,Cine Publicitario,2018-04-18,MANSO JUANA 851,MANSO JUANA,851,Puerto Madero,Comuna 1,1107,C1107CBQ
-58.429213,-34.588703,2 TRIMESTRE 2018,SOMOS ASI,Aleta S.R.L.,Fotografia,2018-04-18,SANTA ROSA 4950,SANTA ROSA,4950,Palermo,Comuna 14,1414,C1414BOB
-58.398821,-34.599389,2 TRIMESTRE 2018,SOMOS ASI,Aleta S.R.L.,Fotografia,2018-04-18,"URIBURU JOSE E., PRES. 826","URIBURU JOSE E., PRES.",826,Recoleta,Comuna 2,1114,C1114AAB
-58.50601999999999,-34.564421,2 TRIMESTRE 2018,SIMONA,Pol-ka Producciones S.A.,Programa Televisivo,2018-04-19,AIZPURUA 3831,AIZPURUA,3831,Saavedra,Comuna 12,1431,C1431ESC
-58.49794300000001,-34.5734,2 TRIMESTRE 2018,SIMONA,Pol-ka Producciones S.A.,Programa Televisivo,2018-04-19,LAVOISIER 3031,LAVOISIER,3031,Villa Urquiza,Comuna 12,1431,C1431DTA
-58.37840600000001,-34.624316,2 TRIMESTRE 2018,Cartero,Sombracine S.R.L.,Largometraje con I.N.C.A.A.,2018-04-19,TACUARI 1369,TACUARI,1369,Constitucion,Comuna 1,1139,C1139AAC
-58.392978,-34.583013,2 TRIMESTRE 2018,SOMOS ASI,Aleta S.R.L.,Fotografia,2018-04-19,"FIGUEROA ALCORTA, PRES. AV. 2299","FIGUEROA ALCORTA, PRES. AV.",2299,Recoleta,Comuna 2,1425,C1425CKB
-58.372553,-34.625953,2 TRIMESTRE 2018,baldio,Maria Saula Benavente,Largometraje con I.N.C.A.A.,2018-04-19,BOLIVAR 1548,BOLIVAR,1548,San Telmo,Comuna 1,1141,C1141AAH
-58.370973,-34.626626,2 TRIMESTRE 2018,Cartero,Sombracine S.R.L.,Largometraje con I.N.C.A.A.,2018-04-20,DEFENSA 1600,DEFENSA,1600,San Telmo,Comuna 1,1143,C1143AAH
-58.373659,-34.628236,2 TRIMESTRE 2018,MOMENTOS,Hypnosis S.R.L.,Cine Publicitario,2018-04-20,FINOCHIETTO ENRIQUE DR. 611,FINOCHIETTO ENRIQUE DR.,611,Barracas,Comuna 4,1143,C1143ABE
-58.434701,-34.632647,2 TRIMESTRE 2018,Bigli,REALICO CINEMATOGRAFICA SRL,Largometraje,2018-04-20,RIGLOS 1200,RIGLOS,1200,Parque Chacabuco,Comuna 7,1424,C1424AFX
-58.359194,-34.630306,2 TRIMESTRE 2018,YPF,Rebolución S.A.,Cine Publicitario,2018-04-20,"BRIN, MINISTRO 701","BRIN, MINISTRO",701,Boca,Comuna 4,1158,C1158AAG
-58.364633,-34.628095,2 TRIMESTRE 2018,YPF,Rebolución S.A.,Cine Publicitario,2018-04-20,NECOCHEA 301,NECOCHEA,301,Boca,Comuna 4,1158,C1158ACA
-58.46470400000001,-34.569907,2 TRIMESTRE 2018,FELICES,48M2 S.A.,Cine Publicitario,2018-04-20,SUPERI 1885,SUPERI,1885,Belgrano,Comuna 13,1430,C1430FDA
-58.400206,-34.62984,2 TRIMESTRE 2018,YPF,Rebolución S.A.,Cine Publicitario,2018-04-20,INCLAN 2541,INCLAN,2541,Parque Patricios,Comuna 4,1258,C1258AAE
-58.372553,-34.625953,2 TRIMESTRE 2018,baldio,Maria Saula Benavente,Largometraje con I.N.C.A.A.,2018-04-20,BOLIVAR 1548,BOLIVAR,1548,San Telmo,Comuna 1,1141,C1141AAH
-58.473406,-34.583776,2 TRIMESTRE 2018,YPF,Rebolución S.A.,Cine Publicitario,2018-04-20,LLERENA 2437,LLERENA,2437,Parque Chas,Comuna 15,1427,C1427DEA
-58.45943000000001,-34.552453,2 TRIMESTRE 2018,TE PIDO UN TAXI?,Del Toro Films S.R.L.,Largometraje con I.N.C.A.A.,2018-04-20,O'HIGGINS 2900,O'HIGGINS,2900,Nu\u00f1ez,Comuna 13,1429,C1429BBB
-58.461261,-34.553243,2 TRIMESTRE 2018,TE PIDO UN TAXI?,Del Toro Films S.R.L.,Largometraje con I.N.C.A.A.,2018-04-20,QUESADA 2157,QUESADA,2157,Nu\u00f1ez,Comuna 13,1429,C1429COC
-58.382374,-34.601918,2 TRIMESTRE 2018,YPF,Rebolución S.A.,Cine Publicitario,2018-04-20,CERRITO 570,CERRITO,570,San Nicolas,Comuna 1,1010,C1010AAL
-58.372247,-34.606277,2 TRIMESTRE 2018,FELICES,48M2 S.A.,Cine Publicitario,2018-04-20,RECONQUISTA 151,RECONQUISTA,151,San Nicolas,Comuna 1,1003,C1003ABC
